,geometry,POT_MW,ALT_TOTAL,ALT_TORRE,DIAM_ROTOR,DATA_ATUALIZACAO,EOL_VERSAO_ID,NOME_EOL,DEN_AEG,X,Y,VERSAO,DATUM_EMP,OPERACAO,FUSO_AG,PROPRIETARIO,ORIGEM,OBJECTID,UF,CEG,lat,long
879,POINT (-49.610677270999986 -28.44379906220919),1.5,138.5,100.0,77.0,1666625847000,29055,Rio do Ouro,AEG 10,636045.311,6852848.4235,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Rio de Ouro Energia Eólica S.A.,,880,SC,EOLCVSC029055-6-01,-28.44379906220919,-49.610677270999986
880,POINT (-49.61634187899995 -28.46399060720882),1.5,138.5,100.0,77.0,1666625847000,29055,Rio do Ouro,AEG 19,635464.815,6850617.5905,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Rio de Ouro Energia Eólica S.A.,,881,SC,EOLCVSC029055-6-01,-28.46399060720882,-49.61634187899995
881,POINT (-36.35834250099998 -5.092440536832899),1.65,111.0,70.0,82.0,1666625847000,28444,Alegria I,AEG I-04,792938.0,9436559.0,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),New Energy Options Geração de Energia S.A.,,882,RN,EOLCVRN028444-0-01,-5.092440536832899,-36.35834250099998
882,POINT (-36.181218104999964 -5.102692423832545),1.67,123.0,80.0,86.0,1666625847000,30416,Rei dos Ventos 1,RDV 26,812550.0,9435300.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Brasventos Eolo Geradora de Energia S.A.,,883,RN,EOLCVRN030416-6-01,-5.102692423832545,-36.181218104999964
883,POINT (-41.45362398399993 -8.793471332714498),3.0,182.5,120.0,125.0,1614075854000,33024,Ventos de Santa Angela 20,VSA20-05,230082.0,9027097.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power Ventos de Santa Ângela 20 S.A.,,884,PI,EOLCVPI033024-8-01,-8.793471332714498,-41.45362398399993
884,POINT (-35.85067611799997 -5.408447429822653),2.3,130.5,80.0,101.0,1666625847000,30671,Pedra Preta,PEP-07,184065.0,9401445.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),SPE Pedra Preta Energia S.A.,,885,RN,EOLCVRN030671-1-01,-5.408447429822653,-35.85067611799997
885,POINT (-35.92938331599998 -5.106696617832419),2.0,145.0,95.0,100.0,1666625847000,30512,Dreen Boa Vista,BV04,175178.0,9434802.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),GE Boa Vista S.A.,,886,RN,EOLCVRN030512-0-01,-5.106696617832419,-35.92938331599998
886,POINT (-50.25040295799994 -29.95979445818308),2.3,149.0,108.0,82.0,1673367898000,30286,Osório 2,OS2-07,572327.067,6685433.45,Versão Válida,WGS84,Sim,UTM 22 S (MER -51),Ventos do Litoral Energia  S.A.,,887,RS,EOLCVRS030286-4-01,-29.95979445818308,-50.25040295799994
887,POINT (-40.92606551699999 -10.021262576676186),2.0,135.0,80.0,110.0,1666625847000,32359,Delfina V,AEG 2,288888.0,8891619.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power Delfina A Eólica S.A.,,888,BA,EOLCVBA032359-4-01,-10.021262576676186,-40.92606551699999
888,POINT (-41.05382268899996 -2.9005961109044742),2.1,124.0,80.0,88.0,1666625847000,28631,Praia Formosa,AEG 50,271702.0,9679186.0,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),CPFL Energias Renováveis S.A.,,889,CE,EOLCVCE028631-1-01,-2.9005961109044742,-41.05382268899996
889,POINT (-42.63409783599997 -14.219221971550112),1.6,121.25,80.0,82.5,1666625847000,30342,Guirapá,GUI_12,755360.0,8426777.0,Versão Válida,SAD69,Sim,UTM 23 S (MER -45),Centrais Eólicas Guirapá Ltda.,,890,BA,EOLCVBA030342-9-01,-14.219221971550112,-42.63409783599997
890,POINT (-39.36245505099998 -3.199321953894675),2.308,130.5,80.0,101.0,1666625847000,30670,Fleixeiras I,UG9,459730.0,9646368.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Central Eólica Fleixeiras I S.A.,,891,CE,EOLCVCE030670-3-01,-3.199321953894675,-39.36245505099998
891,POINT (-41.71786864699993 -2.819347040907122),0.9,99.0,77.0,44.0,1666625847000,28731,Pedra do Sal,WEC-4,197818.239,9688021.114,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),Eólica Pedra do Sal S.A.,,892,PI,EOLCVPI028731-8-01,-2.819347040907122,-41.71786864699993
892,POINT (-36.47213844899994 -5.149545223831034),1.67,123.0,80.0,86.0,1666625847000,30339,Miassaba 3,WT38,780250.0,9430250.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Brasventos Miassaba 3 Geradora de Energia S.A,,893,RN,EOLCVRN030339-9-01,-5.149545223831034,-36.47213844899994
893,POINT (-35.38612686399995 -5.523610579818931),2.7,150.0,89.0,122.0,1666625847000,30870,Riachão I,AEG 2,235633.0,9388926.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Central Eólica Acari Ltda.,,894,RN,EOLCVRN030870-6-01,-5.523610579818931,-35.38612686399995
894,POINT (-52.20908389799995 -32.21405117514849),2.0,126.5,78.0,97.0,1666625847000,30477,REB Cassino II,5,386058.0,6435197.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),EOL Wind Energias Renováveis S.A,,895,RS,EOLCVRS030477-8-01,-32.21405117514849,-52.20908389799995
895,POINT (-34.97629024099996 -6.5765052567849684),0.8,98.0,74.0,48.0,1666625847000,29083,Presidente,36,281521.0,9272680.0,Versão Válida,SAD69,Sim,UTM 25 S (MER -33),Vale dos Ventos Geradora Eólica S.A.,,896,PB,EOLCVPB029083-1-01,-6.5765052567849684,-34.97629024099996
896,POINT (-36.389236822999976 -5.121748193831953),1.65,111.0,70.0,82.0,1666625847000,28444,Alegria I,AEG I-19,789497.0,9433330.0,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),New Energy Options Geração de Energia S.A.,,897,RN,EOLCVRN028444-0-01,-5.121748193831953,-36.389236822999976
897,POINT (-41.722995322999964 -2.823593054906973),2.0,138.5,90.0,97.0,1666625847000,30838,Delta do Parnaíba,8,197250.0,9687551.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Porto do Parnaíba Energia S.A.,,898,PI,EOLCVPI030838-2-01,-2.823593054906973,-41.722995322999964
898,POINT (-42.640049595999976 -13.96031032855766),1.68,122.0,80.0,82.5,1666625847000,30490,Da Prata,DPT-04,754960.694984,8455395.89437,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas da Prata S.A.,,899,BA,EOLCVBA030490-5-01,-13.96031032855766,-42.640049595999976
899,POINT (-39.381237211999974 -3.314028793890916),4.2,200.0,125.0,150.0,1651595159000,40882,Serrote V,SV-3,457648.0,9633688.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Serrote Geração de Energia Elétrica S.A.,,900,CE,EOLCVCE040882-4-01,-3.314028793890916,-39.381237211999974
900,POINT (-50.275608999999974 -29.93689549818343),2.3,149.0,108.0,82.0,1666625847000,30381,Sangradouro 2,SG2-10,569910.938,6687986.547,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Ventos da Lagoa Energia S.A.,,901,RS,EOLCVRS030381-0-01,-29.93689549818343,-50.275608999999974
901,POINT (-41.50041201499993 -10.659236240656524),2.5,148.0,90.0,116.0,1666625847000,31740,Umburanas 02,UMB_02_08,226455.0,8820594.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Centrais Eólicas Umburanas 2 S.A.,,902,BA,EOLCVBA031740-3-01,-10.659236240656524,-41.50041201499993
902,POINT (-53.36874779699997 -33.69683337312862),1.79,130.0,80.0,100.0,1666625847000,31517,Chuí 09,AGC09-02,280453.0,6268939.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Eólica Chuí IX S.A.,,903,RS,EOLCVRS031517-6-01,-33.69683337312862,-53.36874779699997
903,POINT (-41.12154119699994 -9.889326005680292),2.35,144.0,98.0,92.0,1666625847000,31335,Baraúnas I,BA-I-04,267360.0,8906084.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Baraúnas I Energética S.A.,,904,BA,EOLCVBA031335-1-01,-9.889326005680292,-41.12154119699994
904,POINT (-42.60233656799995 -14.13558835655254),1.68,130.0,80.0,100.0,1673367898000,30768,Maron,AEG-07,758840.0,8435955.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas Maron S.A.,,905,BA,EOLCVBA030768-8-01,-14.13558835655254,-42.60233656799995
905,POINT (-35.93005848599996 -5.136219498831449),2.1,175.0,120.0,110.0,1666625847000,33642,São Bento do Norte II,SBN II 04,175118.0,9431534.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Central Geradora Eólica São Bento do Norte II S.A.,,906,RN,EOLCVRN033642-4-01,-5.136219498831449,-35.93005848599996
906,POINT (-36.90343771099998 -4.984340653836384),2.1,123.0,79.0,88.0,1666625847000,30340,Areia Branca,UG10,732470.0,9448697.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Eólica Bela Vista Geração e Comercialização de Energia S.A.,,907,RN,EOLCVRN030340-2-01,-4.984340653836384,-36.90343771099998
907,POINT (-41.719630612999936 -2.8336951759066324),2.0,138.5,90.0,97.0,1666625847000,30838,Delta do Parnaíba,11,197627.0,9686434.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Porto do Parnaíba Energia S.A.,,908,PI,EOLCVPI030838-2-01,-2.8336951759066324,-41.719630612999936
908,POINT (-42.60317776399995 -14.1295253065527),1.68,130.0,80.0,100.0,1673367898000,30768,Maron,AEG-10,758756.0,8436627.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas Maron S.A.,,909,BA,EOLCVBA030768-8-01,-14.1295253065527,-42.60317776399995
909,POINT (-42.577277590999984 -14.28058761954833),1.85,121.25,80.0,82.5,1666625847000,30752,Corrupião,COR-002,761380.0,8419878.0,Versão Válida,WGS84,Sim,UTM 23 S (MER -45),Central Eólica Corrupião S.A.,,910,BA,EOLCVBA030752-1-01,-14.28058761954833,-42.577277590999984
910,POINT (-42.70317342799995 -14.117292894553048),1.68,122.0,80.0,82.5,1666625847000,30546,Seraíma,SER-16,747968.682115,8438088.87771,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Centrais Eólicas Seraima S.A.,,911,BA,EOLCVBA030546-4-01,-14.117292894553048,-42.70317342799995
911,POINT (-35.83913655999993 -5.08581112383313),1.6,130.0,80.0,100.0,1666625847000,30562,União dos Ventos 1,UV1-09,185182.996,9437158.388,Versão Válida,SAD69,Sim,UTM 25 S (MER -33),Energia Potiguar Geradora Eólica S.A.,,912,RN,EOLCVRN030562-6-01,-5.08581112383313,-35.83913655999993
912,POINT (-35.99796675199997 -5.154180317830862),2.1,175.0,120.0,110.0,1666625847000,33645,São Miguel II,SM II 10,167591.0,9429511.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Central Geradora Eólica São Miguel II S.A,,913,RN,EOLCVRN033645-9-01,-5.154180317830862,-35.99796675199997
913,POINT (-42.57144809599998 -2.7003612479110557),2.7,148.0,90.0,116.0,1666625847000,40574,Delta 8 I,D7-III-02,770020.0,9701257.0,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Delta 8 I Energia S.A.,,914,MA,EOLCVMA040574-4-01,-2.7003612479110557,-42.57144809599998
914,POINT (-35.82040657299995 -5.085900216833107),1.6,130.0,80.0,100.0,1666625847000,30563,União dos Ventos 2,UV2-10,187261.58,9437157.631,Versão Válida,SAD69,Sim,UTM 25 S (MER -33),Torres de Pedra Geradora Eólica S.A.,,915,RN,EOLCVRN030563-4-01,-5.085900216833107,-35.82040657299995
915,POINT (-42.64110583399997 -14.465496591543003),1.85,121.25,80.0,82.5,1666625847000,30739,Caititu,CAI-080,754281.0,8399483.0,Versão Válida,WGS84,Sim,UTM 23 S (MER -45),Central Eólica Caititu S.A.,,916,BA,EOLCVBA030739-4-01,-14.465496591543003,-42.64110583399997
916,POINT (-52.33218544699997 -32.39386975714595),2.7,150.0,89.0,122.0,1666625847000,30842,Corredor do Senandes II,S2-05,374704.0,6415125.0,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),NCER Eólica Corredor do Senandes 2 S.A.,,917,RS,EOLCVRS030842-0-01,-32.39386975714595,-52.33218544699997
917,POINT (-40.903241313999956 -9.99999685767686),2.0,135.0,80.0,110.0,1666625847000,32359,Delfina V,AEG 13,291377.0,8893986.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power Delfina A Eólica S.A.,,918,BA,EOLCVBA032359-4-01,-9.99999685767686,-40.903241313999956
918,POINT (-35.80242278899993 -5.076316032833415),1.6,130.0,80.0,100.0,1666625847000,30564,União dos Ventos 3,12,189252.68,9438227.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Ponta do Vento Leste Geradora Eólica S.A.,,919,RN,EOLCVRN030564-2-01,-5.076316032833415,-35.80242278899993
919,POINT (-37.76048728699993 -4.432902584854352),2.1,121.5,77.5,88.0,1666625847000,28887,Bons Ventos,NBV-02,637527.549,9509906.274,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),BVP Geradora de Energia S.A.,,920,CE,EOLCVCE028887-0-01,-4.432902584854352,-37.76048728699993
920,POINT (-42.496486190999974 -14.186406015551087),2.0,123.0,78.0,90.0,1666625847000,30437,Caetité 2,C2-22,770213.234,8430210.486,Versão Válida,SIRGAS2000,Sim,UTM 23 S (MER -45),Caetité 2 Energia Renovável S.A.,,921,BA,EOLCVBA030437-9-01,-14.186406015551087,-42.496486190999974
921,POINT (-35.89460458099995 -5.2887860688265365),2.0,145.0,95.0,100.0,1666625847000,30527,Renascença III,UG15,179130.332,9414656.218,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Energisa Geração - Central Eólica Renascença III S.A.,,922,RN,EOLCVRN030527-8-01,-5.2887860688265365,-35.89460458099995
922,POINT (-39.88169553599993 -2.976899810901953),3.0,162.5,100.0,125.0,1666625847000,31482,Itarema V,7,402017.0,9670921.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Eólica Itarema V S.A.,,923,CE,EOLCVCE031482-0-01,-2.976899810901953,-39.88169553599993
923,POINT (-35.452115179999964 -5.5725551448173425),2.7,150.0,89.0,122.0,1666625847000,30871,Riachão II,AEG 5,228340.0,9383481.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Central Eólica Albuquerque Ltda,,924,RN,EOLCVRN030871-4-01,-5.5725551448173425,-35.452115179999964
924,POINT (-36.30659289399995 -5.207206506829183),2.0,149.38,108.38,82.0,1666625847000,30285,Mangue Seco 1,MS1-03,798632.0,9423839.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Eólica Mangue Seco 1 – Geradora e Comercializadora de Energia Elétrica S.A.,,925,RN,EOLCVRN030285-6-01,-5.207206506829183,-36.30659289399995
925,POINT (-36.378184823999966 -5.11775371583204),1.65,111.0,70.0,82.0,1666625847000,28444,Alegria I,AEG I-11,790725.0,9433767.0,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),New Energy Options Geração de Energia S.A.,,926,RN,EOLCVRN028444-0-01,-5.11775371583204,-36.378184823999966
926,POINT (-36.91922119599997 -4.979002545836566),2.1,137.0,93.0,88.0,1666625847000,30389,Mar e Terra,UG8,730721.0,9449293.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Eólica Mar e Terra Geração e Comercialização de Energia S.A.,,927,RN,EOLCVRN030389-5-01,-4.979002545836566,-36.91922119599997
927,POINT (-37.00031317599996 -4.97470629183671),3.0,178.0,120.0,116.0,1666625847000,30897,Carcará II,AEG-08,721727.1,9449796.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Usina de Energia Eólica Carcará II S.A.,,928,RN,EOLCVRN030897-8-01,-4.97470629183671,-37.00031317599996
928,POINT (-36.47305591899993 -5.145481826831188),1.67,123.0,80.0,86.0,1666625847000,30339,Miassaba 3,WT39,780150.0,9430700.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Brasventos Miassaba 3 Geradora de Energia S.A,,929,RN,EOLCVRN030339-9-01,-5.145481826831188,-36.47305591899993
929,POINT (-39.24632320099994 -3.3197803318907),2.1,137.5,90.0,95.0,1666625847000,30331,Faísa II,4,472636.0,9633057.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Eólica Faísa II Geração e Comercialização de Energia Ltda.,,930,CE,EOLCVCE030331-3-01,-3.3197803318907,-39.24632320099994
930,POINT (-41.07222448199997 -21.562237850354393),1.65,111.0,70.0,82.0,1666625847000,28730,Gargaú,WTG9,285412.176,7614195.951,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Gargaú Energética S.A.,,931,RJ,EOLCVRJ028730-0-01,-21.562237850354393,-41.07222448199997
931,POINT (-40.971524299999935 -10.047608059675373),2.0,135.0,80.0,110.0,1666625847000,32357,Delfina I,AEG 7,283921.0,8888675.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power Delfina A Eólica S.A.,,932,BA,EOLCVBA032357-8-01,-10.047608059675373,-40.971524299999935
932,POINT (-40.930941863999976 -10.023846731676125),2.0,135.0,80.0,110.0,1666625847000,32358,Delfina II,AEG 14,288355.0,8891330.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power Delfina A Eólica S.A.,,933,BA,EOLCVBA032358-6-01,-10.023846731676125,-40.930941863999976
933,POINT (-36.977005292999934 -5.124634690831817),3.465,186.0,120.0,132.0,1666625847000,36981,Ventos de Vila Paraíba I,VPB III-03,724261.0,9433205.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Ventos de Vila Paraíba I SPE S.A.,,934,RN,EOLCVRN036981-0-01,-5.124634690831817,-36.977005292999934
934,POINT (-35.941225141999944 -5.097228175832709),2.1,175.0,120.0,110.0,1666625847000,32354,Esperança do Nordeste,ES10,173859.0,9435844.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Usina de Energia Eólica Esperança do Nordeste S.A.,,935,RN,EOLCVRN032354-3-01,-5.097228175832709,-35.941225141999944
935,POINT (-41.51582775999998 -10.67534139965604),2.5,148.0,90.0,116.0,1666625847000,31738,Umburanas 01,UMB_01_04,224782.0,8818798.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Centrais Eólicas Umburanas 1 S.A.,,936,BA,EOLCVBA031738-1-01,-10.67534139965604,-41.51582775999998
936,POINT (-41.61186629799994 -10.635493476657238),2.5,148.0,90.0,116.0,1666625847000,33637,Umburanas 23,UMB_23_04,214232.0,8823121.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Centrais Eólicas Umburanas 18 Ltda.,,937,BA,EOLCVBA033637-8-01,-10.635493476657238,-41.61186629799994
937,POINT (-35.83611803099996 -5.381770497823535),2.3,139.0,98.0,82.0,1666625847000,30661,Macacos,MAC-06,185666.0,9404405.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),SPE Macacos Energia S.A.,,938,RN,EOLCVRN030661-4-01,-5.381770497823535,-35.83611803099996
938,POINT (-36.16806841699997 -5.121609405831936),1.67,123.0,80.0,86.0,1666625847000,30417,Rei dos Ventos 3,RDV 56,814000.0,9433200.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Rei dos Ventos 3 Geradora de Energia S.A.,,939,RN,EOLCVRN030417-4-01,-5.121609405831936,-36.16806841699997
939,POINT (-38.13659401799998 -9.071963420705769),2.35,130.0,80.0,100.0,1666625847000,30806,Pedra do Gerônimo,AEG7,594885.0,8997079.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Enel Green Power Pedra do Gerônimo Eólica S.A.,,940,PE,EOLCVPE030806-4-01,-9.071963420705769,-38.13659401799998
940,POINT (-36.92805633699992 -10.810030296651895),1.5,141.45,100.0,82.9,1666625847000,30296,Barra dos Coqueiros,WT 11,726537.0,8804257.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Energen Energias Renováveis S.A.,,941,SE,EOLCVSE030296-1-01,-10.810030296651895,-36.92805633699992
941,POINT (-36.74167393899995 -8.83765303371313),1.7,130.0,80.0,100.0,1666625847000,31422,Ventos de Santa Brígida VII,BR7-07,748393.0,9022344.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Ventos de Santa Brigida VII Energias Renováveis S.A,,942,PE,EOLCVPE031422-6-01,-8.83765303371313,-36.74167393899995
942,POINT (-39.683141435999964 -3.016346752900643),2.1,124.0,80.0,88.0,1666625847000,28699,Icaraizinho,AEG 21,424086.0,9666575.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),CPFL Energias Renováveis S.A.,,943,CE,EOLCVCE028699-0-01,-3.016346752900643,-39.683141435999964
943,POINT (-42.59253672999994 -14.182749013551177),1.6,121.25,80.0,82.5,1666625847000,30320,Alvorada,ALV_1,759889.0,8430768.0,Versão Válida,SAD69,Sim,UTM 23 S (MER -45),Centrais Eólicas Alvorada Ltda.,,944,BA,EOLCVBA030320-8-01,-14.182749013551177,-42.59253672999994
944,POINT (-36.16995802599996 -5.1017393148326144),1.67,123.0,80.0,86.0,1666625847000,30416,Rei dos Ventos 1,RDV 31,813800.0,9435400.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Brasventos Eolo Geradora de Energia S.A.,,945,RN,EOLCVRN030416-6-01,-5.1017393148326144,-36.16995802599996
945,POINT (-49.609876793999945 -28.460885267208894),1.5,138.5,100.0,77.0,1666625847000,29055,Rio do Ouro,AEG 17,636101.816,6850954.3595,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Rio de Ouro Energia Eólica S.A.,,946,SC,EOLCVSC029055-6-01,-28.460885267208894,-49.609876793999945
946,POINT (-51.684157716999955 -26.598300142243968),0.6,86.6,64.6,44.0,1666625847000,28793,Água Doce,AEG 1,431964.56,7057927.0,Versão Válida,SAD69,Sim,UTM 22 S (MER -51),CENAEEL - Central Nacional de Energia Eólica S.A.,,947,SC,EOLCVSC028793-8-01,-26.598300142243968,-51.684157716999955
947,POINT (-36.406984764999955 -5.167502720830446),2.0,149.38,108.38,82.0,1666625847000,30290,Mangue Seco 5,MS5-01,787471.0,9428232.0,Versão Válida,SAD69,Sim,UTM 24 S (MER -39),Eólica Mangue Seco 4 – Geradora e Comercializadora de Energia Elétrica S.A.,,948,RN,EOLCVRN030290-2-01,-5.167502720830446,-36.406984764999955
948,POINT (-36.77479460899996 -8.878877452711832),1.7,130.0,80.0,100.0,1666625847000,31353,Ventos de Santa Brígida VI,BR6-13,744721.0,9017805.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Ventos de Santa Brígida VI Energias Renováveis S.A.,,949,PE,EOLCVPE031353-0-01,-8.878877452711832,-36.77479460899996
949,POINT (-39.90222933499995 -2.9559417509026376),3.0,182.5,120.0,125.0,1666625847000,31814,Itarema IX,ITA-IX-10,399450.0,9671861.0,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),Eólica Itarema IX S.A.,,950,CE,EOLCVCE031814-0-01,-2.9559417509026376,-39.90222933499995
950,POINT (-35.78489858599993 -5.281328217826749),2.1,150.0,93.0,114.0,1666625847000,31412,Ventos de São Martinho,3,191297.0,9415547.0,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Ventos de São Martinho Energias Renováveis S.A.,,951,RN,EOLCVRN031412-9-01,-5.281328217826749,-35.78489858599993
951,POINT (-37.76341559399998 -4.451072001853725),2.1,121.5,77.5,88.0,1666625847000,28887,Bons Ventos,NBV-07,637199.236,9507897.964,Versão Válida,SIRGAS2000,Sim,UTM 24 S (MER -39),BVP Geradora de Energia S.A.,,952,CE,EOLCVCE028887-0-01,-4.451072001853725,-37.76341559399998
952,POINT (-50.33273246699998 -30.0110035651822),2.3,154.0,108.0,92.0,1666625847000,30734,Índios 2,DI2-04,564344.212291,6679815.680676,Versão Válida,SIRGAS2000,Sim,UTM 22 S (MER -51),Ventos dos Índios Energia S.A.,,953,RS,EOLCVRS030734-3-01,-30.0110035651822,-50.33273246699998
953,POINT (-35.90424961699995 -5.253870474827628),2.0,139.0,98.0,82.0,1666625847000,30308,Santa Clara II,SC-II-07,178041.92,9418525.47,Versão Válida,SIRGAS2000,Sim,UTM 25 S (MER -33),Santa Clara II Energias Renováveis Ltda.,,954,RN,EOLCVRN030308-9-01,-5.253870474827628,-35.90424961699995
